2020-12-01 18:48:50,b'Im feeling good I feel a big hit today \xf0\x9f\x8f\x80\xf0\x9f\x8f\x80\xf0\x9f\x8f\x80\xf0\x9f\x8f\x80 \xf0\x9f\x8f\x80 \xf0\x9f\x92\xb0\xf0\x9f\x92\xb0\xf0\x9f\x92\xb0 #fanduel #college #draftkings',FanDuelWizard,,2704,4979,0,Twitter for iPhone
2020-12-01 18:48:09,"b""RT @DailyFantasyCPA: December 1 is the start of what's known as the witching month... where DFS losses become wins and where wins stay wins\xe2\x80\xa6""",DFS_playbyplay,Philadelphia,1062,3,2,Twitter Web App
2020-12-01 18:46:32,b'RT @DFS_Punisher04: @dfs_ace Griff another steady month of #DFS low stakes across #DraftKings and #FanDuel. #FreakMode Hobbytown! https://t\xe2\x80\xa6',dfs_ace,dfspunisher04@gmail.com,645,108,1,Twitter for iPhone
2020-12-01 18:36:28,b'RT @Yesi_SquaD: Small profit still cash\nOnto the next one  #fanduel #draftkings #dfs https://t.co/R3oSgLQEPE',lorikbibbs,"New York, NY",1489,888,1,Twitter for Android
2020-12-01 18:33:56,b'I\xe2\x80\x99m excited about my Champions League @FanDuel lineup today. #ChampionsLeague #FanDuel https://t.co/dxRKTcEnnQ',Dlo3P,,50,78,0,Twitter for iPhone
2020-12-01 18:30:18,b'https://t.co/a5ohmL4uzq  12/01 #guaranteedpick DAILYFREEPICKS #marchmadness #expertpicks #sportspicks #NFL #MLB\xe2\x80\xa6 https://t.co/oCOedqu53q',SportsWatch1,"Las Vegas, NV",12309,22797,0,SWM Automated Tweets For Members
2020-12-01 18:24:31,b'After a weekend of winning &amp; another SD win! #DraftKings #dfs #fanduel #nfl https://t.co/27X2WRGbbQ',DfsEggheads,,639,418,0,Twitter for iPhone
2020-12-01 18:21:07,"b""RT @FantasyPts: DFS Recap!\n\n@ScottBarrettDFB @GrahamBarfield\nAnd @JMToWin of @oneweekseason reflect on this past weekend's #DFS action! #Fa\xe2\x80\xa6""",GrahamBarfield,,64282,543,1,Twitter for iPhone
2020-12-01 18:19:12,b'@dfs_ace Griff another steady month of #DFS low stakes across #DraftKings and #FanDuel. #FreakMode Hobbytown! https://t.co/a72hc0fdef',DFS_Punisher04,"Chicago, IL",1238,1249,1,Twitter for iPhone
2020-12-01 18:19:06,b'Hoosiers -1.5 and take the Under at 139.5 #SportsBettingAdvice #MauiInvitational #FanDuel',hammerthe0ver,"Elgin, IL",41,443,0,Twitter Web App
2020-12-01 18:19:04,b'RT @SportsWatch1: https://t.co/VpbTMdpCRh  12/01 (631) North Carolina vs. (632) Stanford #guaranteedpick  #marchmadness #expertpicks #sport\xe2\x80\xa6',FlashPugUK,"England, United Kingdom",721,655,1,FlashPug ReTweeter Bot
2020-12-01 18:16:57,b'https://t.co/VpbTMdpCRh  12/01 (631) North Carolina vs. (632) Stanford #guaranteedpick  #marchmadness #expertpicks\xe2\x80\xa6 https://t.co/EfpnHzevWh',SportsWatch1,"Las Vegas, NV",12309,22797,1,SWM Automated Tweets For Members
2020-12-01 18:15:16,b'Oooof this is close. Excited to see the results of this one! #dfs #fanduel https://t.co/lZy3asZj1j',thphillyspecial,"Philadelphia, PA",97,219,0,Twitter for iPhone
2020-12-01 18:03:22,b'https://t.co/pH6aNQZZrr  12/01 #guaranteedpick BRIANBITLERWINS  #expertpicks #sportspicks #NFL #MLB #CFB #NCAAF\xe2\x80\xa6 https://t.co/oiAJXTLnA8',SportsWatch1,"Las Vegas, NV",12309,22797,0,SWM Automated Tweets For Members
2020-12-01 18:02:56,b'RT @wagerdotlife: My @FDSportsbook $25 #SameGameParlay Insurance play for #ChampionsLeague. Want to learn more about my strategy for playin\xe2\x80\xa6',real12k,,174,314,1,Twitter for Android
2020-12-01 18:02:39,b'My @FDSportsbook $25 #SameGameParlay Insurance play for #ChampionsLeague. Want to learn more about my strategy for\xe2\x80\xa6 https://t.co/mmecPynGpt',wagerdotlife,,60,13,1,Twitter for Android
2020-12-01 18:01:51,b'#NCAA \xf0\x9f\x8f\x80\xf0\x9f\x8f\x80\xf0\x9f\x8f\x80 #GamblingTwitter \n\nGoing up on a Tuesday \xf0\x9f\x86\x93 Play \n\nIndiana ML 1\xef\xb8\x8f\xe2\x83\xa3u (-124) via #FanDuel @FanDuel\xe2\x80\xa6 https://t.co/XW0C8x2Gbz',B_T_Y_C,USA,51,400,0,Twitter for iPhone
2020-12-01 18:00:30,b'Here is an easy tip to improve your lineups. Stay away from these guys on larger slates. #PlugTalk #DFS #CBB #NBA\xe2\x80\xa6 https://t.co/9FyOTHKwLR',rotoplug,,7,15,0,Twitter for iPhone
2020-12-01 17:56:31,b'https://t.co/BrKprIzRAv  12/01 (627) Kentucky vs. (628) Kansas #guaranteedpick SERVICESBAM #marchmadness\xe2\x80\xa6 https://t.co/TVF0bn8gyp',SportsWatch1,"Las Vegas, NV",12309,22797,0,SWM Automated Tweets For Members
2020-12-01 17:48:40,"b""RT @DailyFantasyCPA: December 1 is the start of what's known as the witching month... where DFS losses become wins and where wins stay wins\xe2\x80\xa6""",WhoTF_isJay,"Columbus, GA",100,695,2,Twitter for iPhone
2020-12-01 17:45:25,b'Today should be interesting dm me if you trying to sports bet today \xf0\x9f\x8f\x88\xf0\x9f\x8f\x88\xf0\x9f\x8f\x88#fanduel\xc2\xa0 #sportsbook',FanDuelWizard,,2704,4979,0,Twitter for iPhone
2020-12-01 17:44:58,b'RT @SteelCityDFS: DM me if you have any questions or want to sign up! #NBA #Fanduel #WinningLineups #DFS https://t.co/Dpre8lYN3v',proudpapa1981,*412* Steel City,45,125,1,Twitter for iPhone
2020-12-01 17:44:40,b'DM me if you have any questions or want to sign up! #NBA #Fanduel #WinningLineups #DFS https://t.co/Dpre8lYN3v',SteelCityDFS,The City Of Champions,3,4,1,Twitter for iPhone
2020-12-01 17:35:05,"b""RT @VegasSyndicate: BOOOM\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5TD KENT STATE !\n\nWE HAVE 59 POINTS AT HALF TIME... OUR VIP'S BET OVER 67... LETS GET THIS WINNER IN...\n\n#GAMBL\xe2\x80\xa6""",anumjunaid15,,27,1828,21,Twitter Web App
2020-12-01 17:34:23,"b'RT @SteelCityDFS: looking for a solid NBA DFS FanDuel provider?? well look NO further. im here to break the FanDuel bank, NOT YOUR WALLET!\xe2\x80\xa6'",proudpapa1981,*412* Steel City,45,125,1,Twitter for iPhone
2020-12-01 17:33:24,"b'looking for a solid NBA DFS FanDuel provider?? well look NO further. im here to break the FanDuel bank, NOT YOUR WA\xe2\x80\xa6 https://t.co/NVZBaDCdnu'",SteelCityDFS,The City Of Champions,3,4,1,Twitter for iPhone
2020-12-01 17:32:22,b'CBB: \n\nKANSAS ML (-190) \xf0\x9f\x94\x92 \xf0\x9f\x94\x92 \xf0\x9f\x94\x92 \n\nTripling down on this play. \n\nGet it in! \n\n#CBB #FREEPLAY #FanDuel #bets\xe2\x80\xa6 https://t.co/X2YxKrVOcY',YourNewSource1,,2,21,0,Twitter for iPhone
2020-12-01 17:31:17,"b""December 1 is the start of what's known as the witching month... where DFS losses become wins and where wins stay wins\n\n#Fanduel #Draftkings""",DailyFantasyCPA,Washington DC,2696,586,2,Twitter Web App
2020-12-01 17:30:19,"b""RT @VegasSyndicate: BOOOM\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5TD BUFFALO !\n\nWE HAVE 52 POINTS WITH 6:29 LEFT IN THE 2ND QUARTER... OUR VIP'S BET OVER 67... LETS GET THIS WI\xe2\x80\xa6""",anumjunaid15,,27,1828,19,Twitter Web App
2020-12-01 17:29:11,b'THIS HAS HAPPENED TO EVERY SPORTS BETTOR! SEND US YOUR BAD BEATS! #parlay #badbeats #knockout #draftkings #fanduel\xe2\x80\xa6 https://t.co/QELyTTQEcg',SPORT_SHARKS,,6,35,0,Instagram
2020-12-01 17:27:56,b'RT @VegasSyndicate: \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 VERIFIED VIP CASH \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n \xf0\x9f\x92\x8e\xf0\x9f\x8e\xbe2ND INCOME U DESERVE\xf0\x9f\x8e\xbe\xf0\x9f\x92\x8e\n            \xf0\x9f\x94\xa5\xf0\x9f\x92\x8e PENN STATE \xf0\x9f\x92\x8e\xf0\x9f\x94\xa5\n\xf0\x9f\x8f\x88\xf0\x9f\x8f\xa7\xf0\x9f\x8f\x88\xf0\x9f\x8f\xa7\xf0\x9f\x8f\x88\xf0\x9f\x8f\xa7\xf0\x9f\x8f\x88\xf0\x9f\x8f\xa7\xf0\x9f\x8f\x88\xf0\x9f\x8f\xa7\xf0\x9f\x8f\x88\xf0\x9f\x8f\xa7\xf0\x9f\x8f\x88\n\n#GamblingTwitter #FanDu\xe2\x80\xa6',anumjunaid15,,27,1828,21,Twitter Web App
2020-12-01 17:26:59,b'YS SquaD cooking #fanduel https://t.co/jyGwPKPo5s',Yesi_SquaD,,1129,206,0,Twitter for iPhone
2020-12-01 17:26:29,"b""RT @Fingrz692: @JerseyKidPicks 1st alert is out in #NCAAB from the Kid ...let's keep rolling and have another #winning day..#FanDuel #Vegas\xe2\x80\xa6""",Fingrz692,United States,1824,2898,1,Twitter for Android
2020-12-01 17:25:59,"b""@JerseyKidPicks 1st alert is out in #NCAAB from the Kid ...let's keep rolling and have another #winning day..\xe2\x80\xa6 https://t.co/LTzz6LA3Ss""",Fingrz692,United States,1824,2898,1,Twitter for Android
2020-12-01 17:20:50,"b'RT @AwesemoNFL: \xf0\x9f\x9a\xa8 LIVE NOW\n\nThe @AwesemoNFL DFS Strategy Show: Week 13  First Look &amp; Picks w/ @JazzrazDFS @Loughy_D, &amp; @SalVetriDFS\n\n#draft\xe2\x80\xa6'",Loughy_D,Oceania,20505,550,2,Twitter for iPhone
2020-12-01 17:20:46,"b""RT @VegasSyndicate: MY VEGAS SYNDICATE'S POUNDED PENN STATE !!\n\nVIP'S GOT IT!!\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\n\nBECOME A SYNDICATE INSIDER...\n\nDMS OPEN \nNEW PROM\xe2\x80\xa6""",anumjunaid15,,27,1828,19,Twitter Web App
2020-12-01 17:18:23,b'RT @VegasSyndicate: \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 VERIFIED VIP CASH \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n \xf0\x9f\x92\x8e\xf0\x9f\x8e\xbe2ND INCOME U DESERVE\xf0\x9f\x8e\xbe\xf0\x9f\x92\x8e\n    \xf0\x9f\x94\xa5\xf0\x9f\x92\x8e KENT STATE OVER 67\xf0\x9f\x92\x8e\xf0\x9f\x94\xa5\n\xf0\x9f\x8f\x88\xf0\x9f\x8f\xa7\xf0\x9f\x8f\x88\xf0\x9f\x8f\xa7\xf0\x9f\x8f\x88\xf0\x9f\x8f\xa7\xf0\x9f\x8f\x88\xf0\x9f\x8f\xa7\xf0\x9f\x8f\x88\xf0\x9f\x8f\xa7\xf0\x9f\x8f\x88\xf0\x9f\x8f\xa7\n\n#GamblingTwitter #FanDuel\xe2\x80\xa6',anumjunaid15,,27,1828,20,Twitter Web App
2020-12-01 17:14:25,b'RT @HandsDownDFS: Introducing the 1st HandsDownDFS Follower Freeroll. We will be hosting a free #DraftKings contest for the Week 13 #NFL Ma\xe2\x80\xa6',mls399717,,26,176,1,Twitter for Android
2020-12-01 17:06:25,b'RT @VegasSyndicate: \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 VERIFIED VIP CASH \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n \xf0\x9f\x92\x8e\xe2\x9a\xbd\xef\xb8\x8f2ND INCOME U DESERVE\xf0\x9f\x94\xa5\xf0\x9f\x92\x8e\n                  \xf0\x9f\x94\xa5\xf0\x9f\x92\x8eGALAN \xf0\x9f\x92\x8e\xf0\x9f\x94\xa5\n\xf0\x9f\x8e\xbe\xf0\x9f\x8f\xa7\xf0\x9f\x8e\xbe\xf0\x9f\x8f\xa7\xf0\x9f\x8e\xbe\xf0\x9f\x8f\xa7\xf0\x9f\x8e\xbe\xf0\x9f\x8f\xa7\xf0\x9f\x8e\xbe\xf0\x9f\x8f\xa7\xf0\x9f\x8e\xbe\xf0\x9f\x8f\xa7\xf0\x9f\x8e\xbe\n\n#GamblingTwitter #FanD\xe2\x80\xa6',anumjunaid15,,27,1828,26,Twitter Web App
2020-12-01 17:04:28,b'Introducing the 1st HandsDownDFS Follower Freeroll. We will be hosting a free #DraftKings contest for the Week 13\xe2\x80\xa6 https://t.co/yaabPjoIAq',HandsDownDFS,,68,30,1,Twitter Web App
2020-12-01 16:56:39,b'https://t.co/kOqJg4hGNg  12/02 (201185) STEVENAGE vs. (201186) WALSALL #guaranteedpick REALBOBBASPORTS\xe2\x80\xa6 https://t.co/9iaW77GwyE',SportsWatch1,"Las Vegas, NV",12309,22797,0,SWM Automated Tweets For Members
2020-12-01 16:54:57,b'https://t.co/04rFvz948I  12/02 (201169) MANSFIELD TOWN vs. (201170) CAMBRIDGE UNITED #guaranteedpick REALBOBBASPORT\xe2\x80\xa6 https://t.co/taXFHIWzCd',SportsWatch1,"Las Vegas, NV",12309,22797,0,SWM Automated Tweets For Members
2020-12-01 16:53:32,"b'RT @SteelCityDFS: some of my biggest #NBA #DraftKings wins from last year, but strictly #FanDuel this year! looking forward to December 22n\xe2\x80\xa6'",proudpapa1981,*412* Steel City,45,125,1,Twitter for iPhone
2020-12-01 16:52:58,b'https://t.co/A0BgVxqyg9  12/02 (200901) DONCASTER ROVERS vs. (200902) HULL CITY #guaranteedpick REALBOBBASPORTS\xe2\x80\xa6 https://t.co/cPB65Hkrxs',SportsWatch1,"Las Vegas, NV",12309,22797,0,SWM Automated Tweets For Members
2020-12-01 16:51:23,b'\xf0\x9f\x94\xa5Join #FREE \xe2\x9e\xa1\xef\xb8\x8f https://t.co/dLBNGuv5It\xf0\x9f\x94\xa5 as another #win was just posted for Team Prime!  The #best\xe2\x80\xa6 https://t.co/h0cm2c5msz',DFSPrimeLineups,Winners Lane,6163,1134,0,Zapier.com
2020-12-01 16:47:44,b'https://t.co/0TCkefsQa9  12/02 (200309) STOKE CITY vs. (200310) WYCOMBE WANDERERS #guaranteedpick REALBOBBASPORTS\xe2\x80\xa6 https://t.co/sh5avgDrTK',SportsWatch1,"Las Vegas, NV",12309,22797,0,SWM Automated Tweets For Members
2020-12-01 16:46:53,b'RT @ConfortoDFS: Another sweep for showdown slates on #Fanduel and #DraftKings\n\nDK core plays of Russ/Metcalf/Lockett lead to a big night \xf0\x9f\x94\xa5\xe2\x80\xa6',ConfortoDFS,United States,873,232,1,Twitter Web App
2020-12-01 16:46:40,b'RT @PLAYPLUSGO: Make your first deposit with @FanDuel Play+ and get up to $1000 risk free bet in #WestVIrginia \xe2\x9e\xa1\xef\xb8\x8f https://t.co/zkCtj0F3it\n\xf0\x9f\x93\xb1\xe2\x80\xa6',Sightline777,"Las Vegas, NV",549,208,1,Twitter for iPhone
2020-12-01 16:41:12,b'RT @toptenfanduel: RT and I\xe2\x80\x99ll pick 3 people for nba season. \n\nI\xe2\x80\x99m so ready.  3 weeks away.  We are about to blow us. #nba #nfl #fanduel #f\xe2\x80\xa6',BasketballAcdm,,2432,87,14,TestRochezii1213
2020-12-01 16:40:59,b'RT @toptenfanduel: RT and I\xe2\x80\x99ll pick 3 people for nba season. \n\nI\xe2\x80\x99m so ready.  3 weeks away.  We are about to blow us. #nba #nfl #fanduel #f\xe2\x80\xa6',zykeem,Pacolet,210,388,14,Twitter for Android
2020-12-01 16:35:10,b'https://t.co/CZloTsikMX  12/01 (631) North Carolina vs. (632) Stanford #guaranteedpick THEWACKYREPORT #marchmadness\xe2\x80\xa6 https://t.co/SYaHZI1CVY',SportsWatch1,"Las Vegas, NV",12309,22797,0,SWM Automated Tweets For Members
2020-12-01 16:32:49,b'RT @JerseyKidPicks: That\xe2\x80\x99s a lot of opportunities over the next four or five hours to make some money and every #DiamondClub member is read\xe2\x80\xa6',JerseySportsFa1,"New Jersey, USA",215,282,11,Twitter for Android
2020-12-01 16:32:28,b'RT @JerseyKidPicks: That\xe2\x80\x99s a lot of opportunities over the next four or five hours to make some money and every #DiamondClub member is read\xe2\x80\xa6',JerseykidF,"Jersey Shore, USA",181,186,11,Twitter for Android
2020-12-01 16:32:12,b'RT @JerseyKidPicks: That\xe2\x80\x99s a lot of opportunities over the next four or five hours to make some money and every #DiamondClub member is read\xe2\x80\xa6',sportgirlsUSA,Global,608,376,11,Twitter for Android
2020-12-01 16:31:57,"b'Not first place, but we\xe2\x80\x99re rocking. Lets grab some more cash on Wednesday with some more #NFL Message me to join th\xe2\x80\xa6 https://t.co/CUAFHeQxyX'",dfs1st,,5,40,0,Twitter for iPhone
2020-12-01 16:31:55,b'RT @JerseyKidPicks: That\xe2\x80\x99s a lot of opportunities over the next four or five hours to make some money and every #DiamondClub member is read\xe2\x80\xa6',TheSportingDon,GLOBAL,437,321,11,Twitter for Android
2020-12-01 16:31:17,b'RT @JerseyKidPicks: That\xe2\x80\x99s a lot of opportunities over the next four or five hours to make some money and every #DiamondClub member is read\xe2\x80\xa6',BRIGGS_USA,GLOBAL,472,410,11,Twitter for Android
2020-12-01 16:31:05,"b'Check out our SFTB NCAA FB FanDuel Picks for Week 14, 2020. #NCAAFB #FanDuel #DFS &gt;&gt;&gt;&gt;&gt;&gt; https://t.co/IiZgfVn7Mi'",sportsftb,"Brooklyn, NY",503,937,0,Sports from the Basement
2020-12-01 16:31:00,b'RT @JerseyKidPicks: That\xe2\x80\x99s a lot of opportunities over the next four or five hours to make some money and every #DiamondClub member is read\xe2\x80\xa6',DaiseyDuke13,"Tennessee, USA",530,336,11,Twitter for Android
2020-12-01 16:30:42,b'RT @JerseyKidPicks: That\xe2\x80\x99s a lot of opportunities over the next four or five hours to make some money and every #DiamondClub member is read\xe2\x80\xa6',USA_DONN,Global,2726,1751,11,Twitter for Android
2020-12-01 16:27:49,b'#FantasyGolf Picks for #MayakobaClassic\n\n- The #PGA Tour heads to Mexico for the Mayakoba Golf Classic this week. B\xe2\x80\xa6 https://t.co/4TtO3866B0',MrFantasyNASCAR,,4297,1385,0,Twitter Web App
2020-12-01 16:25:07,b'No surprise. Another cash-making night. Message me to buy my lineups #Draftkings #Fanduel https://t.co/yIx9KicL7P',PicksValuable,,10,60,0,Twitter for iPhone
2020-12-01 16:19:10,b'RT @SportsWatch1: https://t.co/TuYYfAgUU6  12/01 (307167) MISSISSIPPI VALLEY ST. vs. (307168) GRAND CANYON U. (ARZ) #guaranteedpick REALBOB\xe2\x80\xa6',FlashPugUK,"England, United Kingdom",721,655,1,FlashPug ReTweeter Bot
2020-12-01 16:19:01,b'RT @SportsWatch1: https://t.co/gJkZrYQbHE  12/01 (307149) Navy vs. (307150) Georgetown #guaranteedpick REALBOBBASPORTS #marchmadness #exper\xe2\x80\xa6',FlashPugUK,"England, United Kingdom",721,655,1,FlashPug ReTweeter Bot
2020-12-01 16:18:59,b'RT @SportsWatch1: https://t.co/7wyuE2Dqgg  12/01 (625) SOUTH DAKOTA UNIVERSITY vs. (626) Nebraska #guaranteedpick REALBOBBASPORTS #marchmad\xe2\x80\xa6',FlashPugUK,"England, United Kingdom",721,655,1,FlashPug ReTweeter Bot
2020-12-01 16:18:51,b'RT @SportsWatch1: https://t.co/MutJF3aHdt  12/01 (623) Michigan State vs. (624) Duke #guaranteedpick REALBOBBASPORTS #marchmadness #expertp\xe2\x80\xa6',FlashPugUK,"England, United Kingdom",721,655,1,FlashPug ReTweeter Bot
2020-12-01 16:18:46,"b'RT @AwesemoNFL: \xf0\x9f\x9a\xa8 LIVE NOW\n\nThe @AwesemoNFL DFS Strategy Show: Week 13  First Look &amp; Picks w/ @JazzrazDFS @Loughy_D, &amp; @SalVetriDFS\n\n#draft\xe2\x80\xa6'",EmacDFS,,11444,748,2,Twitter Web App
2020-12-01 16:16:47,b'RT @FTNNetwork: Saber Sim - How to use The Optimizer\n\nMax Steinberg (@MaxJSteinberg) from Saber Sim joins Kyle Murray (@KMurrDFS) to teach\xe2\x80\xa6',FTNDaily,,3519,272,3,Twitter Web App
2020-12-01 16:16:41,b'https://t.co/TuYYfAgUU6  12/01 (307167) MISSISSIPPI VALLEY ST. vs. (307168) GRAND CANYON U. (ARZ) #guaranteedpick R\xe2\x80\xa6 https://t.co/1G0s5Wydi9',SportsWatch1,"Las Vegas, NV",12309,22797,1,SWM Automated Tweets For Members
2020-12-01 16:16:10,b'https://t.co/gJkZrYQbHE  12/01 (307149) Navy vs. (307150) Georgetown #guaranteedpick REALBOBBASPORTS #marchmadness\xe2\x80\xa6 https://t.co/LmIaiLImw7',SportsWatch1,"Las Vegas, NV",12309,22797,1,SWM Automated Tweets For Members
2020-12-01 16:15:41,b'RT @JerseyKidPicks: That\xe2\x80\x99s a lot of opportunities over the next four or five hours to make some money and every #DiamondClub member is read\xe2\x80\xa6',EnterPrizePod,United States,1117,760,11,Twitter for iPhone
2020-12-01 16:15:37,b'RT @JerseyKidPicks: That\xe2\x80\x99s a lot of opportunities over the next four or five hours to make some money and every #DiamondClub member is read\xe2\x80\xa6',JerseyKidWins,"New Jersey, USA",3429,3431,11,Twitter for iPhone
2020-12-01 16:15:35,b'https://t.co/7wyuE2Dqgg  12/01 (625) SOUTH DAKOTA UNIVERSITY vs. (626) Nebraska #guaranteedpick REALBOBBASPORTS\xe2\x80\xa6 https://t.co/rASMyjQU4s',SportsWatch1,"Las Vegas, NV",12309,22797,1,SWM Automated Tweets For Members
2020-12-01 16:14:59,b'https://t.co/MutJF3aHdt  12/01 (623) Michigan State vs. (624) Duke #guaranteedpick REALBOBBASPORTS #marchmadness\xe2\x80\xa6 https://t.co/elhUNmy5Ng',SportsWatch1,"Las Vegas, NV",12309,22797,1,SWM Automated Tweets For Members
